24	5	71	81
71	53	64	41
57	12	68	31
78	69	69	56
42	40	88	70
28	77	93	98
71	58	45	45
28	72	88	60
59	10	13	48
44	10	85	40
46	82	16	34
81	50	64	76
89	64	9	81
97	62	65	76
67	16	63	75
96	18	39	27
59	81	96	71
50	14	35	54
33	12	80	94
12	33	22	8
98	98	56	24
60	98	64	79
30	29	64	42
71	55	9	21
51	12	71	39
19	31	87	76
76	43	91	78
39	87	57	58
39	65	11	65
92	80	89	17
63	2	48	40
64	41	8	88
77	2	300	14
88	12	29	41
71	60	20	9
14	95	8	22
3	35	95	26
30	16	16	30
92	31	20	80
21	79	88	5
87	91	75	84
18	45	1	57
23	13	19	56
11	26	37	57
25	65	26	29
69	92	96	84
88	12	97	87
19	38	88	94
74	17	75	92
85	86	32	90
33	19	86	71
55	1	28	34
28	14	68	51
25	81	13	49
2	79	20	54
79	17	13	31
3	17	39	300
87	7	69	12
23	12	68	12
60	50	97	99
81	51	71	74
89	1	76	15
13	84	67	74
23	36	88	73
70	39	43	21
1	60	63	92
66	50	49	14
12	65	78	5
88	47	84	63
22	81	77	74
66	81	89	54
58	10	10	32
42	5	78	19
90	55	49	89
12	58	78	81
17	59	69	65
27	59	43	44
14	17	19	1
3	33	28	91
91	56	21	3
1	22	77	77
98	73	28	89
79	43	62	51
24	27	26	31
6	75	57	74
67	69	78	73
20	85	64	72
25	58	59	55
6	55	39	37
12	13	29	64
75	39	85	50
19	76	3	73
50	31	55	11
29	60	77	77
54	59	6	84
95	72	38	27
74	24	24	7
34	66	58	44
15	13	300	34
87	14	64	16
93	53	10	75
17	44	94	19
79	42	61	86
70	98	49	75
11	36	99	95
77	68	77	5
62	89	38	29
43	45	60	84
58	25	21	61
19	62	61	96
5	23	62	77
58	23	80	45
68	53	24	24
44	44	3	11
32	64	80	68
71	93	85	70
4	58	11	24
86	96	17	33
1	47	96	7
78	48	83	3
87	14	85	86
71	63	50	91
45	34	91	75
35	5	41	90
33	61	96	36
6	56	97	58
67	65	87	33
26	65	3	66
300	73	61	63
3	41	1	14
25	41	63	49
60	84	6	54
55	11	48	55
73	91	33	67
56	57	41	61
30	27	82	15
91	10	74	38
24	15	26	68
4	4	40	16
11	75	60	25
10	23	12	92
65	19	37	23
6	71	9	20
15	68	23	39
27	85	51	99
16	78	14	96
15	77	34	7
60	74	21	33
13	52	82	91
59	81	65	85
96	58	56	38
83	94	64	57
46	57	52	23
9	80	5	62
97	6	33	29
82	37	63	46
67	27	58	83
56	300	16	2
23	24	88	47
20	37	75	96
88	49	35	44
43	87	32	89
90	83	14	24
7	88	25	72
60	64	87	16
22	2	96	44
17	37	32	59
29	98	85	12
41	66	89	62
13	79	31	89
44	69	38	33
7	52	75	20
60	13	300	26
55	27	23	70
75	13	79	61
94	52	99	72
23	18	74	32
90	43	37	28
57	90	63	55
86	17	20	15
69	49	24	25
54	7	53	81
38	48	28	68
35	85	91	64
96	26	72	45
27	44	12	10
49	18	53	63
49	17	56	10
66	37	50	91
3	6	67	70
86	35	39	12
75	97	90	63
73	24	96	31
75	48	46	78
79	4	98	61
97	92	45	81
28	95	75	33
300	66	94	60
52	9	22	67
9	31	36	91
55	29	62	90
56	72	55	42
31	44	7	54
38	55	3	91
87	90	300	71
75	54	20	15
63	82	27	45
44	82	22	60
52	29	18	85
26	4	36	17
53	77	8	31
17	47	99	95
32	29	34	300
61	50	94	52
22	300	9	28
42	75	25	40
5	82	98	90
97	78	40	7
99	36	13	48
39	23	51	6
63	40	23	75
43	95	53	93
48	5	4	22
10	81	63	78
73	94	92	71
68	99	94	67
64	95	49	93
4	50	36	6
95	69	64	83
67	33	72	91
22	28	51	11
24	53	97	91
5	24	71	45
87	30	68	48
79	70	19	54
29	50	91	11
51	5	47	85
90	82	85	11
47	54	25	23
41	99	33	82
5	75	48	3
96	17	76	57
97	17	32	33
40	34	29	81
70	84	32	41
56	15	37	26
66	57	36	35
29	41	67	4
28	38	87	28
71	3	39	91
10	7	91	29
56	56	90	46
98	3	55	55
42	53	8	77
12	4	40	49
97	37	35	28
97	20	48	73
36	98	64	1
78	28	45	4
11	79	93	25
9	27	87	1
5	5	93	98
82	43	53	15
94	88	95	49
33	59	65	53
30	15	61	89
93	14	79	70
39	9	35	76
20	4	93	19
10	16	6	83
64	71	77	11
51	98	81	93
35	60	90	98
57	27	68	53
52	37	81	23
72	36	47	77
63	43	71	71
40	57	97	19
27	28	11	78
24	44	7	59
51	42	28	43
37	89	13	32
68	59	27	81
1	30	64	45
36	73	51	24
18	48	28	21
97	21	71	76
66	98	41	31
48	59	55	36
22	65	22	61
55	28	92	49
82	37	40	2
44	59	71	49
35	77	69	88
1	97	88	79
69	41	91	29
33	94	67	5
5	35	7	30
80	47	96	29
50	24	56	66
91	38	61	82
98	6	91	40
55	76	29	22
20	9	40	90
27	97	33	300
57	71	59	42
9	61	72	95
41	74	8	54
80	300	300	58
2	55	39	60
21	7	48	79
13	51	24	48
15	53	99	10
74	1	78	45
76	12	80	40
32	8	80	11
24	42	78	80
43	61	40	66
62	46	65	86
77	42	81	33
1	28	22	42
49	72	49	12
26	29	44	1
98	300	76	55
49	81	300	16
6	97	18	75
54	66	93	67
19	9	63	47
67	77	23	7
41	95	94	77
32	52	87	16
37	59	63	65
3	70	77	90
11	72	58	14
44	30	59	22
91	38	27	91
73	59	61	51
46	89	82	84
47	70	84	35
63	10	62	76
23	1	42	3
86	1	13	69
18	87	9	72
36	73	19	10
63	22	11	2
62	93	33	88
15	24	66	52
7	18	50	15
7	82	50	46
7	27	26	23
300	63	8	93
47	39	64	51
42	70	14	49
17	45	45	12
5	50	69	65
97	80	85	46
32	98	48	90
92	36	6	38
5	86	76	26
31	85	25	49
93	89	27	65
69	28	27	28
28	88	17	52
61	21	30	12
33	41	58	24
97	57	36	82
13	1	54	66
71	99	60	57
9	75	32	66
94	93	94	51
8	26	4	28
27	79	64	14
91	300	69	9
12	17	23	9
71	79	82	65
4	52	16	58
32	17	49	90
51	84	71	2
10	52	40	7
57	70	59	16
43	68	59	31
38	47	72	21
21	40	79	51
49	37	90	67
19	37	30	20
83	38	19	85
45	46	60	51
53	60	36	14
74	96	15	64
61	7	18	68
53	26	1	73
29	40	11	49
67	59	7	76
97	48	1	26
71	5	48	59
84	91	7	11
15	56	47	95
61	11	69	39
38	87	11	56
8	52	9	95
56	18	95	59
21	24	31	82
29	63	46	61
86	34	4	26
62	24	16	9
52	8	12	81
61	52	24	47
96	63	56	95
32	53	39	46
69	76	98	2
92	83	58	64
25	62	91	73
47	46	26	54
34	78	9	78
24	49	59	9
66	88	21	44
27	24	42	4
40	6	71	78
40	67	55	4
16	14	96	37
22	32	67	41
20	81	30	33
6	22	30	62
46	4	40	90
84	24	20	11
63	53	36	69
19	53	96	88
98	59	88	6
47	57	50	73
30	42	69	5
37	34	66	32
2	42	47	34
53	86	15	49
50	65	42	17
95	66	38	9
37	50	86	11
96	15	18	20
60	90	3	76
33	61	96	52
73	4	15	48
66	89	96	73
21	90	8	61
300	98	97	64
99	33	4	43
93	17	59	56
1	1	75	40
72	15	59	48
61	88	78	77
26	49	55	87
39	26	25	95
80	61	74	45
70	65	81	83
31	29	8	82
85	7	69	1
15	69	83	29
92	55	76	15
28	33	31	77
13	86	3	44
49	55	35	32
29	70	38	26
86	35	57	62
63	2	65	87
82	9	82	9
49	21	60	90
43	8	24	35
71	78	15	97
33	94	52	73
40	8	84	4
57	46	54	71
79	7	53	58
59	95	84	75
21	94	29	94
52	85	64	38
99	32	96	41
84	96	57	98
47	72	31	59
85	88	12	33
55	97	85	58
49	20	70	76
300	57	69	22
12	70	63	69
1	65	51	52
29	83	38	28
41	30	19	75
40	34	38	13
9	85	83	11
58	16	89	23
23	15	80	70
4	15	15	54
9	7	85	9
84	31	300	14
95	73	94	44
25	51	31	15
69	68	61	84
95	3	92	20
52	12	72	8
94	34	23	77
35	43	72	44
61	82	63	2
7	7	48	14
45	42	43	60
60	25	21	27
77	38	52	96
69	5	23	26
70	4	99	14
30	95	69	47
59	8	41	75
8	66	69	19
29	89	58	66
1	71	2	25
76	46	61	53
20	33	54	31
20	69	16	55
11	22	27	79
8	70	43	11
21	77	24	48
90	62	68	14
60	300	58	35
14	6	23	98
62	33	4	70
4	9	15	71
48	3	6	91
72	49	6	7
57	56	11	3
84	19	68	58
81	96	15	7
89	29	62	51
93	13	95	79
42	14	24	10
56	13	25	85
29	84	95	62
41	13	42	26
33	97	91	52
67	14	95	70
27	69	24	17
10	41	17	24
65	89	7	27
16	16	76	15
42	27	3	13
99	36	55	48
62	1	95	88
92	13	69	80
82	55	67	79
39	85	5	96
83	55	8	51
50	5	35	10
84	91	26	81
5	44	12	98
41	19	74	48
31	20	69	21
83	59	71	70
37	77	6	55
74	20	5	75
79	18	16	31
11	300	69	64
34	79	45	98
35	22	42	98
16	9	7	38
49	72	94	42
40	77	91	39
38	12	15	91
4	99	67	87
10	59	26	62
61	25	24	13
61	27	42	99
2	68	36	33
69	46	11	71
12	18	64	85
45	93	96	3
90	68	76	68
72	49	71	18
30	12	4	36
89	16	28	14
91	94	33	21
19	17	78	81
38	50	42	41
28	39	82	90
76	74	87	57
12	88	57	97
86	50	73	16
18	62	59	13
58	37	26	48
29	93	57	16
69	92	26	43
58	50	88	66
96	37	69	51
91	31	86	46
41	26	53	32
39	31	95	75
50	59	72	92
98	78	9	98
73	65	37	20
12	26	13	19
45	93	55	24
87	42	86	44
300	96	16	81
22	300	53	65
35	87	13	52
74	91	2	64
74	77	19	21
35	29	34	63
88	64	85	75
51	98	34	21
83	48	68	37
32	16	86	46
46	28	46	44
11	7	42	63
52	97	53	53
23	45	17	57
16	4	11	43
62	50	43	91
52	5	6	95
64	13	5	92
34	80	38	7
75	11	46	61
63	80	96	35
75	70	12	44
43	6	37	56
41	15	89	64
70	52	37	83
30	5	59	35
95	54	62	79
22	27	15	89
61	10	22	37
96	14	50	57
28	59	8	92
12	34	33	66
26	74	40	43
97	43	69	69
41	64	10	60
42	65	66	79
17	57	70	90
34	53	45	39
16	68	3	7
46	13	14	26
6	31	28	87
93	5	23	99
36	9	18	93
12	78	88	37
72	62	3	63
93	57	16	59
96	7	60	72
50	65	29	94
4	25	8	92
22	84	59	58
48	59	8	39
47	50	86	18
14	97	11	97
42	81	41	8
86	27	50	99
33	33	88	67
6	67	4	28
81	24	53	91
79	86	52	73
66	86	4	58
56	27	51	65
46	4	32	24
2	25	31	29
56	6	79	54
98	44	75	37
65	2	48	67
99	21	11	2
74	13	36	19
85	85	98	4
87	13	95	41
1	22	19	81
99	27	12	68
97	9	32	25
15	97	71	80
95	33	36	57
76	59	49	6
61	37	34	54
31	84	59	50
28	73	59	81
300	18	57	13
96	16	71	21
20	29	74	99
39	70	94	93
57	30	52	33
52	86	87	54
37	8	60	34
11	52	86	89
23	14	95	57
90	19	88	7
76	10	99	62
98	88	81	10
49	67	45	58
31	29	93	6
74	35	85	5
69	17	14	15
35	47	45	84
91	19	69	97
31	17	10	71
64	29	60	5
22	45	97	34
43	46	67	88
82	19	97	24
16	35	36	33
95	95	33	86
44	75	52	44
31	44	86	31
42	56	29	47
25	85	69	8
92	49	19	49
35	32	94	43
68	79	77	92
300	34	88	38
52	19	27	97
95	51	59	55
71	99	45	99
48	55	83	91
76	75	92	37
79	57	37	62
43	53	79	70
8	29	1	40
22	11	65	14
74	57	17	16
80	78	29	21
47	10	26	10
15	21	80	34
32	15	31	29
97	25	8	4
7	24	74	2
97	44	32	37
5	27	31	99
36	39	2	9
2	74	51	5
15	68	22	8
82	4	6	29
91	58	94	21
98	58	37	13
10	38	16	98
15	67	38	8
91	86	68	96
2	66	78	37
45	41	24	21
5	18	13	52
17	72	98	78
31	85	12	39
73	72	97	65
99	4	73	44
73	66	79	53
22	56	93	51
26	34	2	28
1	13	11	70
42	20	45	31
20	82	77	29
24	50	65	96
67	14	63	87
21	63	7	28
82	74	24	26
65	44	58	99
16	42	16	39
18	53	75	50
56	21	67	83
36	51	35	24
32	84	71	24
89	10	84	80
82	16	67	66
60	18	66	23
66	20	35	45
98	40	25	60
39	2	97	53
9	6	85	35
47	59	14	80
74	39	72	82
29	57	80	53
2	53	34	75
34	51	61	23
20	31	51	76
46	25	28	88
28	56	15	36
7	30	43	51
33	65	79	25
98	32	83	89
40	28	33	57
10	61	80	45
67	62	4	33
57	51	92	71
96	51	15	97
98	51	5	67
99	67	45	40
16	23	96	94
8	41	2	12
87	74	70	7
63	2	45	97
24	98	55	72
56	16	86	30
86	96	73	56
20	82	32	61
68	69	5	94
33	78	79	22
51	70	29	55
89	45	67	46
78	13	26	78
35	41	90	67
15	48	53	60
86	82	77	71
49	84	300	47
40	63	77	32
6	94	8	35
46	8	56	86
9	26	66	36
72	98	82	86
55	32	6	50
77	50	31	86
69	32	39	52
83	88	60	18
10	42	4	47
50	84	71	94
49	9	50	37
5	2	5	96
94	61	58	78
21	92	51	28
78	42	75	97
35	300	38	80
87	59	97	98
67	7	38	14
19	24	14	93
81	29	90	62
41	13	98	7
81	69	75	7
99	39	13	43
300	79	64	70
73	22	29	34
12	18	93	46
28	73	19	83
99	43	88	5
30	20	300	18
64	86	32	35
96	96	88	2
12	45	78	52
64	60	30	98
35	7	300	63
22	74	87	3
51	4	15	34
22	94	54	89
40	57	81	94
3	24	1	9
6	14	18	26
23	28	44	34
76	73	47	13
78	32	97	9
62	10	28	82
96	42	75	99
51	59	61	32
2	86	64	80
22	82	17	70
72	58	19	97
21	63	41	31
59	32	59	81
17	27	44	25
91	9	46	91
13	20	16	16
20	40	9	83
41	5	39	65
31	19	5	94
4	19	67	75
38	60	68	41
69	76	14	38
72	6	45	72
1	83	82	22
12	51	5	92
19	31	91	25
68	76	39	78
59	56	30	36
28	63	94	19
85	5	86	69
9	47	40	83
90	53	22	87
30	50	91	35
30	22	92	68
84	44	58	63
97	9	4	92
87	5	6	57
59	5	63	56
10	86	54	53
84	18	15	21
57	81	54	56
51	31	53	35
1	10	16	84
22	9	51	41
64	40	88	89
39	97	9	67
68	71	28	93
68	16	23	1
61	85	29	95
9	72	15	84
40	40	91	88
81	8	29	97
4	300	12	77
79	2	46	84
82	29	19	3
32	71	67	98
23	4	69	34
3	40	67	79
68	6	74	23
33	20	32	73
80	65	8	90
19	15	26	50
78	61	36	55
10	22	2	67
27	68	67	300
41	7	95	83
11	74	70	18
23	65	94	30
96	24	57	62
39	87	63	65
43	9	13	81
77	97	53	52
38	87	16	64
11	63	83	74
14	300	97	64
55	38	31	92
11	8	86	300
65	8	5	85
59	15	18	39
50	21	83	77
13	27	92	3
34	59	27	18
300	83	21	62
39	24	49	4
50	80	82	90
14	29	40	8
22	61	61	80
75	90	76	80
6	65	43	87
72	90	3	46
90	26	40	64
82	71	21	87
42	300	16	98
29	78	48	53
54	1	87	19
65	85	44	96
25	82	69	35
54	89	91	24
38	3	9	77
57	3	26	3
12	10	45	53
93	15	57	80
96	85	29	300
47	98	78	30
31	59	11	72
7	10	2	73
300	13	75	66
69	33	33	67
70	2	22	42
24	76	2	48
74	85	96	27
82	3	86	36
46	35	81	55
62	81	24	26
67	5	69	64
64	32	91	14
47	9	20	97
69	8	18	39
37	52	63	49
22	13	36	95
3	50	75	21
5	16	24	78
88	74	13	70
78	1	45	5
27	42	6	2
94	2	84	82
44	20	56	57
35	21	2	53
75	6	82	6
42	40	96	36
51	98	77	74
67	38	24	64
19	31	59	75
71	17	30	88
93	49	19	71
22	1	5	53
70	31	83	68
37	75	28	14
79	70	88	8
31	19	14	97
57	300	65	95
19	33	44	46
54	60	83	19
44	66	86	3
95	52	48	71
76	97	62	86
11	33	46	23
5	33	31	43
90	81	64	21
300	94	95	73
51	93	13	39
62	23	83	22
1	19	21	28
83	73	36	13
24	26	29	62
87	46	35	10
48	3	34	85
7	36	5	9
89	94	8	50
76	96	66	22
81	63	300	4
45	85	62	4
58	61	80	79
96	14	20	29
62	35	3	29
36	53	53	13
50	33	58	84
57	300	49	43
99	64	99	95
77	37	74	48
89	92	79	79
11	80	11	91
53	26	25	50
86	61	2	8
8	10	28	75
68	43	77	9
23	44	4	45
55	84	46	26
67	13	49	70
59	36	35	9
98	39	67	97
56	25	72	58
83	14	61	61
33	10	97	17
59	84	33	45
69	23	70	9
73	64	33	42
62	45	30	85
61	39	42	4
3	31	90	40
28	71	13	59
14	70	58	26
89	83	38	80
47	93	22	55
30	6	40	29
38	89	300	54
7	98	31	22
82	24	92	51
44	88	51	64
45	86	71	83
32	49	25	95
22	17	75	70
57	68	47	5
50	90	16	49
74	74	78	84
8	3	18	84
55	60	44	65
41	37	2	88
68	56	15	20
74	92	25	74
17	44	67	26
41	34	22	80
29	53	76	91
12	47	9	60
48	13	22	15
28	14	34	300
26	53	64	95
56	40	9	16
17	30	39	51
39	81	16	35
40	72	87	86
82	23	7	16
7	4	36	40
37	1	99	76
98	64	92	6
96	25	95	300
97	10	88	65
96	67	49	72
73	60	9	2
74	37	77	25
54	72	69	41
97	67	5	51
3	12	28	41
2	32	300	75
99	1	79	96
19	38	36	69
71	55	66	92
14	14	22	47
25	84	56	7
48	73	36	64
34	18	85	20
33	86	57	92
13	40	16	73
49	35	15	35
58	25	20	78
33	31	40	21
66	300	34	15
56	42	44	82
5	40	48	77
89	9	49	93
86	73	35	19
88	67	99	31
28	32	71	49
47	48	34	58
4	1	84	78
21	84	6	45
59	94	45	69
73	23	97	44
56	95	54	1
25	89	12	19
66	72	89	50
12	97	98	300
57	22	26	79
87	21	65	70
94	19	75	49
56	70	90	14
31	28	93	6
84	23	32	89
19	30	82	71
34	41	3	4
19	55	92	37
22	66	7	6
82	19	58	16
90	13	64	6
63	59	83	62
53	4	72	27
47	62	51	40
31	28	68	25
46	17	46	62
96	99	8	68
12	64	40	99
74	22	43	61
68	24	44	29
22	80	98	50
27	25	19	74
8	17	4	26
14	54	48	63
17	96	35	64
12	62	5	70
24	92	95	5
6	23	93	90
74	95	35	54
96	15	93	78
81	6	34	54
81	74	18	67
26	31	42	83
90	93	41	57
94	3	99	24
300	20	35	99
73	93	27	48
22	81	96	33
66	43	70	92
40	68	74	79
77	37	26	90
65	22	80	30
32	28	9	32
81	94	6	21
63	75	97	78
97	6	91	99
9	91	17	47
95	87	13	17
38	9	42	3
79	54	67	2
69	61	81	76
15	85	63	56
29	22	24	49
55	13	27	71
79	44	45	56
74	15	77	89
59	62	10	87
81	24	92	19
7	4	59	14
23	40	98	72
78	62	73	50
91	92	38	15
28	38	86	23
91	17	5	80
15	56	75	77
79	50	54	37
28	55	62	19
46	22	70	52
5	8	72	45
57	24	78	19
52	87	15	3
84	57	1	8
1	33	64	52
56	53	84	54
97	79	14	92
73	51	73	53
13	55	81	68
88	64	19	32
17	79	43	72
16	35	96	82
38	26	5	20
83	50	90	99
87	64	1	62
6	61	77	39
54	23	29	21
81	74	66	87
3	47	35	82
86	43	9	62
95	41	20	23
43	81	84	48
80	67	85	47
3	92	78	88
11	21	78	32
63	42	65	15
23	8	67	68
78	82	45	30
40	38	300	37
28	51	65	15
58	44	74	40
76	35	29	58
43	2	44	71
86	12	68	37
6	21	60	96
50	12	41	44
9	80	37	68
2	71	11	14
68	59	42	63
78	31	87	86
25	84	34	6
6	73	24	29
21	12	97	83
52	88	56	41
32	75	94	73
8	51	7	72
97	93	65	32
56	46	20	81
6	68	79	3
75	82	96	71
66	92	2	16
80	25	10	12
85	37	55	300
96	78	86	67
55	75	45	55
52	27	91	84
65	87	46	83
27	88	58	15
58	44	72	7
76	34	1	14
57	3	21	95
13	37	39	30
50	57	98	300
4	80	10	53
36	2	89	92
52	96	12	81
54	97	8	49
75	31	5	88
21	71	72	20
12	2	38	48
13	3	49	31
53	44	82	77
18	42	97	22
86	76	26	32
31	53	97	38
69	25	56	41
32	53	31	42
43	66	48	3
78	92	68	5
51	35	45	80
63	35	73	30
41	38	39	68
43	93	36	30
19	88	71	300
47	87	48	40
6	73	53	95
23	32	79	56
16	69	8	59
99	31	67	62
88	13	27	59
86	31	300	58
12	16	43	88
21	29	69	86
68	85	28	70
55	67	77	18
38	99	67	48
5	1	12	32
34	13	75	15
25	18	77	68
38	15	12	58
81	49	66	82
3	78	78	66
98	5	50	58
32	19	52	86
95	72	48	71
84	29	71	94
80	82	51	47
22	59	98	63
9	50	98	57
1	62	53	25
83	50	33	99
30	35	61	53
7	83	89	2
28	9	80	14
55	97	32	50
27	68	92	61
33	4	57	7
4	27	5	48
95	13	20	46
7	84	70	66
14	46	79	22
28	42	32	32
36	85	94	36
33	28	2	67
31	43	51	1
63	66	92	29
19	1	40	97
78	35	87	81
1	64	12	36
79	62	300	68
25	85	9	18
85	17	42	300
97	41	85	77
6	60	7	40
63	64	95	17
60	66	93	72
56	22	23	11
87	28	41	65
49	96	42	25
35	57	66	83
45	97	84	59
21	23	92	6
16	88	24	21
3	75	14	54
18	60	36	82
69	51	27	72
11	60	81	5
4	48	77	71
95	74	58	67
36	26	39	73
23	57	6	25
2	93	86	59
74	98	37	300
34	56	69	15
89	13	35	68
35	38	34	11
49	79	5	7
99	38	59	77
41	17	33	30
60	53	45	27
93	76	64	24
63	63	31	31
40	67	9	36
12	48	55	13
76	43	24	80
49	21	12	96
2	11	88	38
17	33	47	32
27	52	54	52
92	94	94	65
17	67	11	97
69	300	99	82
36	84	28	23
75	96	82	37
19	80	8	90
34	72	38	10
9	61	41	62
24	18	37	95
77	27	41	32
37	42	4	44
3	62	14	89
55	3	33	44
29	30	98	13
9	11	34	69
11	69	48	10
22	78	25	73
4	3	38	26
300	61	79	64
81	43	27	10
25	30	92	10
16	75	38	34
300	60	96	16
1	89	36	3
38	3	13	1
35	94	14	50
20	24	49	88
21	89	16	26
48	74	69	93
5	15	47	73
300	7	65	63
31	21	9	75
50	86	7	17
81	11	38	11
8	73	2	58
79	18	62	95
61	32	26	90
98	74	97	3
76	8	17	55
61	81	14	51
83	84	18	48
62	40	98	61
39	87	76	37
52	72	89	8
25	70	98	24
74	12	2	35
29	43	79	13
88	11	65	53
21	12	73	73
80	23	72	49
29	19	18	99
82	83	58	95
24	73	91	7
10	32	51	65
52	25	72	90
45	5	87	72
6	15	25	79
58	25	17	62
29	82	12	300
45	83	58	77
64	83	91	70
43	70	7	7
25	90	71	12
50	63	19	1
49	68	67	57
46	72	88	89
77	18	86	81
62	96	13	29
5	78	42	7
29	64	16	83
99	53	67	48
56	67	54	16
69	74	53	13
22	99	3	50
94	3	23	64
66	85	71	69
16	9	12	36
85	25	52	85
55	35	78	41
22	35	72	16
31	43	44	78
86	2	49	68
4	36	63	74
63	46	42	79
8	4	49	57
20	61	14	96
61	20	44	91
33	2	5	10
28	87	10	36
70	8	56	97
300	23	48	99
68	13	26	54
25	59	11	35
1	4	62	9
51	40	48	18
23	27	94	300
14	49	16	14
77	91	53	19
29	78	66	30
20	89	85	89
4	48	96	67
50	43	15	51
31	35	56	8
9	67	67	69
39	76	78	74
44	99	83	63
50	86	59	75
65	69	36	21
6	7	54	16
68	54	16	300
78	71	15	8
47	4	300	59
28	65	29	28
51	7	45	95
14	55	41	59
92	51	48	48
89	80	9	97
38	99	19	52
22	33	59	97
19	56	300	98
64	90	95	23
42	2	35	92
12	59	74	45
1	95	68	85
65	38	39	26
55	89	38	68
21	20	81	2
51	29	65	82
93	53	18	89
15	94	70	76
42	91	99	53
51	37	8	80
71	27	46	54
17	23	9	21
75	69	21	97
1	41	1	53
38	41	30	85
1	80	39	28
55	19	34	79
7	14	70	60
44	34	91	32
300	22	44	45
93	81	67	32
17	7	47	69
36	14	69	53
80	15	41	70
16	16	24	22
36	22	85	2
44	78	4	60
70	42	19	99
16	17	40	99
28	86	86	37
17	70	33	5
78	38	93	59
92	73	44	85
98	56	47	29
35	83	17	28
75	84	98	40
45	67	30	9
61	47	19	91
6	26	20	18
85	78	94	24
97	64	12	76
91	20	5	78
8	78	32	80
66	99	91	53
23	41	26	22
60	89	10	91
85	35	24	36
58	26	55	12
96	93	57	9
53	36	52	42
16	89	21	98
47	81	84	60
53	44	89	81
28	38	51	8
82	94	63	35
16	98	67	59
29	48	41	12
56	42	5	99
54	21	67	90
70	28	37	27
85	20	65	63
41	80	34	59
83	8	36	22
44	74	29	72
40	19	58	27
14	99	84	33
7	33	61	45
48	14	43	28
28	20	22	41
49	8	23	72
41	69	64	84
26	36	85	18
85	68	62	2
63	61	92	8
5	77	64	4
22	42	90	84
16	54	41	84
60	34	55	34
96	8	39	86
51	62	8	94
26	27	31	9
84	31	38	13
46	42	72	1
6	36	9	58
7	69	57	65
17	19	64	48
96	33	81	42
5	46	42	69
94	26	52	71
54	35	13	8
27	88	19	70
94	9	38	93
35	34	93	3
46	5	50	87
5	85	1	57
48	10	9	22
15	73	20	2
75	66	80	62
13	64	8	55
50	69	84	89
12	86	13	63
43	65	30	36
47	39	63	12
53	10	46	81
26	18	5	63
12	55	62	25
47	26	83	18
10	8	33	66
73	54	51	61
19	55	22	50
95	20	35	22
41	36	55	2
64	84	88	49
1	94	34	44
55	89	46	91
74	8	53	88
15	84	87	57
300	90	21	5
49	25	32	95
51	18	95	17
89	52	10	33
14	76	90	68
22	44	81	44
25	18	67	76
21	67	67	81
51	65	29	20
45	79	77	300
51	35	69	69
22	67	40	45
33	96	59	20
93	78	15	18
99	10	75	86
41	73	23	24
49	55	60	4
23	78	79	54
7	90	26	50
7	30	31	76
40	59	47	77
39	5	72	11
86	61	63	48
29	81	6	21
17	21	44	9
84	9	58	69
78	9	21	77
21	27	93	3
90	5	93	83
27	68	6	95
38	18	36	9
95	21	27	3
93	52	40	5
73	28	70	13
31	53	86	75
13	3	5	34
43	43	86	35
14	63	300	57
65	91	32	90
33	44	71	90
44	70	26	80
2	70	93	82
68	72	8	52
56	92	14	51
52	95	86	69
11	79	9	51
22	51	10	52
50	58	44	300
99	36	86	71
22	15	5	81
25	41	16	38
30	27	59	2
79	62	63	89
30	23	29	75
66	86	99	75
14	68	10	26
43	52	48	11
56	11	87	79
51	24	11	5
30	67	24	14
66	75	78	83
35	27	50	13
5	25	95	45
52	70	9	300
92	4	38	87
300	99	31	20
18	95	48	78
50	80	41	29
51	33	65	30
97	41	1	50
72	40	12	30
93	82	45	11
17	34	18	14
33	80	28	67
47	90	7	41
58	28	36	93
53	35	7	42
3	78	2	2
89	80	28	13
26	85	3	18
49	3	15	88
55	66	78	74
80	90	83	93
9	60	20	68
44	40	47	3
69	49	33	49
91	10	97	30
78	38	24	5
91	82	70	67
66	16	76	33
98	41	20	5
95	8	20	19
11	54	49	63
84	10	65	75
18	51	91	75
92	93	2	5
16	38	91	54
83	55	72	4
44	39	20	300
77	29	51	52
93	73	52	12
18	58	61	63
98	35	6	9
53	96	59	61
51	89	2	47
4	23	35	62
60	37	32	93
1	1	5	19
14	64	15	41
93	88	27	51
80	19	74	38
3	53	48	9
35	31	86	96
3	77	19	47
4	33	14	40
51	78	99	25
38	19	39	17
50	34	8	77
8	6	59	86
72	62	20	46
42	4	8	77
31	16	34	5
48	57	15	94
30	44	22	29
64	67	38	49
68	95	65	94
50	86	75	54
8	75	40	60
64	88	32	85
96	75	55	75
58	22	28	54
86	34	93	6
85	73	5	90
96	6	77	97
58	30	99	82
79	30	13	10
94	84	78	84
38	1	88	42
85	65	98	31
30	300	46	73
71	28	32	56
80	17	22	73
84	47	96	34
31	62	20	91
19	77	4	61
35	58	47	85
95	51	96	59
68	23	40	43
30	2	12	91
69	43	14	44
55	28	79	76
75	93	98	83
32	99	80	91
41	15	13	66
58	43	78	7
58	16	16	38
18	55	43	54
12	35	25	41
58	50	19	18
78	5	49	86
70	55	17	27
34	68	68	97
23	46	75	41
43	13	27	61
80	7	89	54
80	36	35	11
33	53	99	25
23	17	26	76
64	89	50	36
53	46	20	45
36	82	57	93
90	52	60	48
47	48	94	26
